"city","ID","Created Date","Updated Date","Owner","states","Specialization","Language"
"Siddharthnagar, Uttar Pradesh","0082c989-8115-4534-aa20-fc49a41adb94",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nalgonda, Telangana","00c3a40f-a2e7-44b9-98e0-5e4e4c1ab225",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Anand, Gujarat","00f77d8c-ada6-49a3-99c4-5a3119fc498a",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jind, Haryana","01352349-51a5-4265-8a40-47a2fd6ba0a8",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Agartala, Tripura","015f534f-c86d-4755-929a-20b2bf6bf6b0",2023-07-20T10:40:22Z,2023-08-11T09:32:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Tamil"
"South Garo Hills, Meghalaya","01ab2a86-403b-491a-9074-e2afa80c0879",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Agra, Uttar Pradesh","025f2583-fd5f-4914-9f93-e8ed323e7e45",2023-07-20T10:40:22Z,2023-08-11T09:33:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Telegu"
"Raichur, Karnataka","034ae495-d8ec-42f0-8533-d54ac599b447",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chandel, Manipur","04413d77-ac0a-425f-9093-cc5743da9ca8",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sangli, Maharashtra","04a7c3e1-14f8-429a-86f4-bc5c78dc7562",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Noney, Manipur","04fa29e3-d01b-45d3-ba9d-d541755a40f0",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sri Ganganagar, Rajasthan","0512be14-f152-47bb-9bac-f9059a412dc3",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Peren, Nagaland","053b9ef0-58c1-44d5-9b1d-49ae2a86c694",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Guntur, Andhra Pradesh","05b81d54-7093-48f6-91d9-213d9e81013f",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Singrauli, Madhya Pradesh","05fd3584-68df-41ac-9668-8a16fd63055c",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dindori, Madhya Pradesh","062648d6-722d-4be9-8ee3-53fb24507830",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tengnoupal, Manipur","064954b1-f454-4aac-be75-d2e2288b69a5",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kapurthala, Punjab","0669b818-e433-41c4-97f2-ffe529a517ae",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shahjahanpur, Uttar Pradesh","068960d5-9c26-4a31-b2ce-166329efd3ee",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jiribam, Manipur","06a20cb7-46d2-422d-af80-ea65bd216200",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Washim, Maharashtra","079ca98d-b681-4553-83b8-dbc1fee76a6e",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Gomati, Tripura","07e6e344-229e-4906-b07d-db9030276716",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kokrajhar, Assam","07f46feb-452d-4a97-a331-e3ef0647a46f",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Gondia, Maharashtra","08356bee-1b27-4955-9f48-6b500104283f",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sheikhpura, Bihar","083b2f8e-a580-4b50-bd61-1eafa3ea35aa",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dhar, Madhya Pradesh","092f6cc7-30a9-4e3a-afd1-d061a9bc4397",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nalanda, Bihar","09351bf1-1a7e-452a-b3c7-0141e1b831fb",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Anuppur, Madhya Pradesh","09753810-9c01-428b-a45c-b6cd967dfb58",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Morigaon, Assam","098995f7-a651-47fd-826e-f8ca6319033c",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Gulbarga, Karnataka","09ab82a9-5e28-45ea-a0c6-2f1f9bbef459",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Narsinghpur, Madhya Pradesh","09bb106d-eef4-4d73-b048-a3019ba6356b",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Niwari, Madhya Pradesh","09cf39c9-b5e4-42bd-be97-71603b09069a",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Moga, Punjab","0a163085-2b63-4b79-ac0b-b5e07739fe92",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shravasti, Uttar Pradesh","0ab8ab6b-1e25-4337-98f2-ce7e765bf6a1",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Medchal, Telangana","0b9fe8eb-26f3-4212-b24c-be6b20ae414c",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jalandhar, Punjab","0bc5b3e9-f767-4144-851f-95611c75931d",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Purulia, West Bengal","0bd1c84a-a8a0-452f-b5ad-23e14283f2b0",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dimapur, Nagaland","0bef1974-e8cc-4c41-9729-a709bb7fd46f",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Prakasam, Andhra Pradesh","0c114854-1197-4be5-ac0e-e569a8333b43",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kupwara, Jammu and Kashmir (UT)","0c388515-c709-473c-ac83-e7e4ab23d76b",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Purba Medinipur, West Bengal","0c7b4e6d-50fb-46fc-a1c7-a5b0a62e90ca",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Anantnag, Jammu and Kashmir (UT)","0cae1e54-d6fa-408b-be3b-1c3beb3a3314",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mandya, Karnataka","0dff6e39-9560-42cb-9282-7b43f649a18f",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Imphal West, Manipur","0e1d5481-408f-4ab4-bafe-26cb25f1d5dd",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bahraich, Uttar Pradesh","0e43e03d-3e78-4495-9ecc-4e42c4a9d34c",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nellore, Andhra Pradesh","1034fb5c-f37a-4ef6-872b-f43a0a874f2f",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rajnandgaon, Chhattisgarh","103d4713-c5e2-48ce-a41f-a3aa5c8e4b00",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bilaspur, Himachal Pradesh","10c5dfc4-749f-435a-b206-2c1f1a21f4a6",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kohima, Nagaland","10e479e6-af49-430d-885b-8d25ef77c900",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kishanganj, Bihar","10ea4c58-8566-4309-9cc6-881e008a6051",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jhunjhunu, Rajasthan","113a3db0-246e-4fc0-8c86-91edefa42942",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Malda, West Bengal","114b4ac6-a122-407b-acef-1ca8f42d1426",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bhojpur, Bihar","121b67c4-a4fd-4bb8-b65a-65b43c4315b0",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dhalai, Tripura","122bfc87-c9a1-442b-942d-128f4c914b6d",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ghazipur, Uttar Pradesh","1270bac7-62d1-42a5-aa54-55adcacbad77",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jashpur, Chhattisgarh","12727d7d-486d-4a56-b38b-a45c53422772",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dhenkanal, Odisha","130a5fef-2887-400e-8411-ddef52a3f29f",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hathras, Uttar Pradesh","1382b693-82d5-47c3-9546-8f56b0309eb5",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chumukedima, Nagaland","13c45b91-7978-481c-b8d3-b5d6a3bf4a2d",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Banda, Uttar Pradesh","144dfe3a-32f7-4e93-982e-e7ee3261eebd",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Golaghat, Assam","14536fe3-b95b-4c82-b734-79c076d53503",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Thoubal, Manipur","163054f5-dbf6-4f15-9775-9b81d5826611",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"North Goa, Goa","167cb7b9-7509-4889-84d3-352cb81b88cd",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Banaskantha, Gujarat","16995c74-873d-415a-a38e-8ba4c64988c4",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"South Sikkim, Sikkim","16c785df-cc9c-4fb6-98b5-01a626624fcc",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Meerut, Uttar Pradesh","1726c65f-3554-41a4-a80c-249812ddc08e",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Raigad, Maharashtra","1768179c-d728-4028-b683-eba72e93ea6c",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Visakhapatnam, Andhra Pradesh","18134dba-2756-444e-93c2-7e1bece0e0de",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Seraikela Kharsawan, Jharkhand","193f0fa1-bb29-413d-b28d-f4c319b80662",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Goalpara, Assam","19416bb0-0ec8-45ae-9e38-484dbd2c5de3",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Latur, Maharashtra","194a194e-4e89-4eb8-bc80-f73bf02ce620",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Karauli, Rajasthan","1a2599bb-dc4c-4cce-bbb4-bfd4b641d8a9",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Papum Pare, Arunachal Pradesh","1a3aab42-6b87-4352-a36d-b4764761a17e",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"West Singhbhum, Jharkhand","1a447e09-1ea3-436c-85d6-4cd83f1e7f1f",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jangaon, Telangana","1a84d5de-a7b5-417f-8f75-1bc8d0e12e4d",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bhilwara, Rajasthan","1a9b0efb-2565-475d-b1d7-010c30f69c4f",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ramban, Jammu and Kashmir (UT)","1ac01d5a-f14d-4df7-99b1-25abc8aeebda",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jorhat, Assam","1ac98014-225b-423c-a998-35617c659171",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sukma, Chhattisgarh","1b346e1f-baf3-43d6-8b5e-542c1d0ce3d9",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Virudhunagar, Tamil Nadu","1b91dfd6-185c-443f-b723-bb58db0b9a61",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tiruppur, Tamil Nadu","1b9d2c15-2b32-4520-b622-e5f76916bf05",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dima Hasao, Assam","1d2a8e5c-072b-4483-a865-86695c65627c",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kaithal, Haryana","1d706d63-7533-4de3-bf8d-6350d2813ef5",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Baloda Bazar, Chhattisgarh","1e2c93e3-235a-46f7-a71f-0e1c8c83b6b8",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bijapur, Chhattisgarh","1e45a4df-48ed-4595-8ff3-76060d277db1",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sivasagar, Assam","1ea311e1-fd71-4a3f-819f-77265c1493db",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Barmer, Rajasthan","1edff035-ec13-4f6b-957c-bbdae75211e8",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Latehar, Jharkhand","1f79ccb1-6a66-46fc-bbd1-26491dac75e9",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bareilly, Uttar Pradesh","205e6601-08c2-4330-892e-cd7b936579ed",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Saharanpur, Uttar Pradesh","20ca502f-36f6-4c03-ab93-bd2d789fb1f3",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mansa, Punjab","21682433-b8b2-4c48-bab1-59a3cf071b08",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kodagu, Karnataka","21957c6f-4202-42e9-8ab0-60fc7633c329",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kendrapara, Odisha","22510344-fedc-40a4-9d23-d98def40ec6f",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Allahabad, Uttar Pradesh","22d03528-8ffa-46d1-b7d6-c37c7a00e926",2023-07-20T10:40:23Z,2023-08-11T09:35:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Kashmiri"
"Dibrugarh, Assam","22daafc7-6e6a-40a7-90d9-e2bf38874e2c",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dhanbad, Jharkhand","23e622db-ccb3-4f6c-8364-de12e2c7887b",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Khagaria, Bihar","24152069-a68c-42d6-a415-01d65dcba5f4",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"North Middle Andaman, Andaman and Nicobar (UT)","2434af50-e0f4-4053-ac76-e2ba33c02272",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Unakoti, Tripura","24aaefa7-3990-4df0-9183-edc74cd798d4",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bagalkot, Karnataka","24c043a5-8c4f-4219-a300-492c77624508",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ahmedabad, Gujarat","2553a6aa-5415-4611-b9b3-a4f53cf54692",2023-07-20T10:40:18Z,2023-08-11T09:33:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Marathi"
"Sheopur, Madhya Pradesh","2553ff2c-ac8f-4452-9370-d35a18faa149",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ujjain, Madhya Pradesh","255759b2-9ff2-40b0-84a1-b4254d143341",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Katihar, Bihar","2582c962-1e9b-48bc-8e93-52399247ca7a",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Damoh, Madhya Pradesh","25c43e5b-1c93-4ecb-83de-7f5bb57dd345",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rewari, Haryana","25c938d9-bb9c-438f-87ca-dff45c1de08b",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Munger, Bihar","25d4cacf-8448-47e0-b2b4-553b45da205d",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chikkamagaluru, Karnataka","26774677-3760-4c25-b397-91a5f7753a29",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mysore, Karnataka","267b571b-738e-4082-9a04-1543a8491edf",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Patan, Gujarat","2699b188-d89e-4a22-ab4e-b2b8fc5c73cc",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kheri, Uttar Pradesh","26db2db5-7607-4bf6-8032-ee40ba747541",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bellary, Karnataka","2722ecc8-87c4-4841-9912-f0f197b54f25",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Maihar, Madhya Pradesh","280c3247-f5c1-4fe5-a513-1a42aee4f213",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Pakke Kessang, Arunachal Pradesh","285a6109-1ee2-4f86-bd8d-63b0de63bee0",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Akola, Maharashtra","289e4d67-f5ce-41ee-9b9d-ec7c1f9fbc75",2023-07-20T10:40:20Z,2023-08-11T09:33:45Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Malayalam"
"Kannauj, Uttar Pradesh","28e67367-564b-4ef2-9a07-2fca19cc0884",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kolar, Karnataka","28e94332-bfd9-40b2-a2d8-2dabc46702e0",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sakti, Chhattisgarh","290f27f6-0e03-404f-b9e8-ab8a60c3c442",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jagtial, Telangana","29149348-b4a8-4b92-a9bd-9dbe1a127699",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dahod, Gujarat","2942f371-462c-4d6a-989d-47a88fdd2502",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Katni, Madhya Pradesh","296023b7-62e2-4465-8f7a-faf962700af9",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shillong, Meghalaya","297f128c-62da-4f5b-8c9d-62abb27651c4",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"North 24 Parganas, West Bengal","29844761-917d-4c91-ba57-2b5c23c7c37d",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mandla, Madhya Pradesh","2aeb9b34-124c-4a26-a8f8-8f3f845488e8",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"New Delhi, Delhi (NCT)","2b065d33-781e-4115-b170-61bc5f34595a",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Morena, Madhya Pradesh","2b26783c-dec2-4b56-a4ef-536426a54118",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"West Champaran, Bihar","2b49b15f-9666-48e3-9fa5-9400cefc1382",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Osmanabad, Maharashtra","2b5b1bea-0141-42cd-88f2-caeabcff1d9b",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Korba, Chhattisgarh","2b7a8694-73cb-421d-9ea0-3910154be48b",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rajanna Sircilla, Telangana","2b8a9b24-51e2-405c-9e13-aa0ebdc01db4",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Warangal, Telangana","2cc3423a-8776-4e8f-a385-dfbc74488806",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
